,,,,,,,Total Prestador:,,8,,,"1.874,60",
Grupo Procedimento:,,,,,,,,,,,,,
,,,ÚTERO E ANEXOS,,,,,,,,,,
,,,,,,,,,,,,,
,,,,040906001,,CERCLAGEM DE COLO DO UTERO,,,,,1,"153,80",
,,,,040906003,,EXCISÃO TIPO 3 DO COLO UTERINO,,,,,4,"1.486,40",
,,,,040906004,,CURETAGEM SEMIOTICA C/ OU S/ DILATA,,,,,3,"450,78",
,,,,040906010,,HISTERECTOMIA (POR VIA VAGINAL),,,,,5,"2.900,20",
,,,,040906011,,HISTERECTOMIA C/ ANEXECTOMIA (UNI / ,,,,,16,"15.879,36",
,,,,040906012,,HISTERECTOMIA SUBTOTAL,,,,,3,"1.845,46",
,,,,040906013,,HISTERECTOMIA TOTAL,,,,,4,"3.250,72",
,,,,040906018,,LAQUEADURA TUBARIA,,,,,13,"5.535,14",
,,,,040906019,,MIOMECTOMIA,,,,,1,"387,46",
,,,,040906021,,OOFORECTOMIA / OOFOROPLASTIA,,,,,6,"2.517,30",
,,,,040906023,,SALPINGECTOMIA UNI / BILATERAL,,,,,4,"1.444,38",
,,,,040906027,,TRAQUELOPLASTIA,,,,,1,"280,24",
,,,,040906031,,LAQUEADURA TUBÁRIA NA MESMA INTE,,,,,29,"12.347,62",
,,,,,,,Total Prestador:,,90,,,"48.478,86",
,,,,,,,,Total Geral:,24076,,,"1.373.771,",
